2.232155087450984787e+00
2.232155087450984787e+00
2.232155087450984787e+00
2.231941321394204536e+00
2.231957317479302372e+00
2.232220525727394822e+00
2.240094957964247513e+00
2.278904348743054253e+00
2.337394730701682910e+00
2.405616544056827344e+00
2.478352159461063575e+00
2.554161940239506823e+00
2.630671230100150915e+00
2.707183309087685785e+00
2.854971062487063005e+00
3.028887680551243911e+00
3.227191044517656593e+00
3.453174892516456040e+00
3.709277898968938558e+00
3.995934866190958168e+00
4.316631484861979118e+00
4.672795768404269801e+00
5.068037172186440564e+00
