4.464310174325015090e+00
4.464310174325015090e+00
4.464310174325015090e+00
4.464839499040719417e+00
4.464699896862478923e+00
4.463713956877824351e+00
4.464813323805901568e+00
4.463399852144721791e+00
4.464464318256559316e+00
4.464153121916817568e+00
4.464699896875418794e+00
4.464281090480457515e+00
4.464891849893930953e+00
4.465991216682055232e+00
4.477965007230196193e+00
4.523178645280465204e+00
4.598240962774763574e+00
4.711309958993995295e+00
4.863167986770720042e+00
5.053149028688837419e+00
5.284833462756843403e+00
5.558145309123223576e+00
5.878575675215111040e+00
