3.156743997601412666e+00
3.156743997601412666e+00
3.156743997601412666e+00
3.157007233989608253e+00
3.156003645515994549e+00
3.157087438578654481e+00
3.156081793946902359e+00
3.157112117248270344e+00
3.158000539516572669e+00
3.167078078475617176e+00
3.191441831152042496e+00
3.225936068056887152e+00
3.267988065471896686e+00
3.314136677725039615e+00
3.414421478351192363e+00
3.541558437395938785e+00
3.698622072235294045e+00
3.885254546229047090e+00
4.104976644244628936e+00
4.358082451053793882e+00
4.647934398970841485e+00
4.975710881506059557e+00
5.344908022469939901e+00
