3.156904170123116860e+00
3.156904170123116860e+00
3.156904170123116860e+00
3.157009089291817894e+00
3.156960126853488369e+00
3.156794004877689463e+00
3.157086030144462541e+00
3.156813239994652243e+00
3.156841218404722760e+00
3.156575423118298307e+00
3.157010838017928034e+00
3.156631380200567438e+00
3.156940891835221752e+00
3.157523193454950139e+00
3.155645138449170162e+00
